uid rid mid hand crux k1 k2 k3 k4 hold.goodness cross big.move match
0 325 5 left true 10 13 12 14 0 false false false
0 325 6 right false 4 171 5 203 -1 false false false
0 325 7 left false 12 18 14 19 0 false false false
0 325 8 right false 12 18 14 19 0 false false true
0 325 9 left false 24 38 31 42 0 false false false
0 325 10 right false 10 68 12 75 -1 false false false
0 325 11 left false 4 5 5 6 0 false false false
0 325 12 right false 1 108 1 124 -1 false false false
0 325 13 left false 17 23 19 24 0 false false false
0 329 1 left false 4 5 5 6 0 false false false
0 329 2 right false 26 40 33 44 0 false false false
0 329 3 left false 3 25 22 27 0 false false false
0 329 4 right true 72 172 108 204 0 false false false
0 329 5 left false 0 0 0 0 0 false false false
0 330 0 left false 4 5 5 6 0 false false false
0 330 1 left false 4 5 5 6 0 false false false
0 330 2 right false 26 40 33 44 0 false false false
0 330 3 right false 72 172 108 204 0 false false false
0 330 4 left false 0 0 0 0 0 false false false
0 331 0 left false 4 5 5 6 0 false false false
0 331 1 left false 4 5 5 6 0 false false false
0 331 2 left false 4 5 5 6 0 false false false
0 331 3 right false 72 172 108 204 0 false false false
0 331 4 left false 0 0 0 0 0 false false false
0 332 1 left false 10 68 12 75 -1 false false true
0 332 2 right false 10 68 107 205 -1 true false false
0 332 3 left true 4 5 5 6 0 false false false
0 332 4 right false 1 1 1 1 0 false false false
0 332 5 left false 17 23 97 175 0 false true false
0 334 0 left false 4 5 5 6 0 false false false
0 334 1 left false 4 5 5 6 0 false false false
0 334 2 right false 26 40 33 44 0 false false false
0 334 3 right false 72 172 108 204 0 false false false
0 334 4 left false 0 0 0 0 0 false false false
0 334 5 left false 10 68 12 75 -1 false false true
0 334 6 right false 10 68 107 205 -1 true false false
0 334 7 left false 4 5 5 6 0 false false false
0 334 8 right false 1 1 1 1 0 false false false
0 334 9 left false 17 23 97 175 0 false true false
0 335 0 left false 4 5 5 6 0 false false false
0 335 1 left false 4 5 5 6 0 false false false
0 335 3 right false 72 172 108 204 0 false false false
0 335 4 left false 0 0 0 0 0 false false false
0 335 5 left false 10 68 12 75 -1 false false true
0 335 6 right false 10 68 107 205 -1 true false false
0 335 7 left false 4 5 5 6 0 false false false
0 335 8 right false 1 1 1 1 0 false false false
0 335 9 left false 17 23 97 175 0 false true false
0 337 0 left false 10 68 12 75 -1 false false true
0 337 1 left false 10 68 12 75 -1 false false true
0 337 2 right false 10 68 107 205 -1 true false false
0 337 3 right false 1 1 1 1 0 false false false
0 337 4 left false 17 23 97 175 0 false true false
0 338 0 left false 4 5 5 6 0 false false false
0 338 1 left false 4 5 5 6 0 false false false
0 338 2 right false 26 40 33 44 0 false false false
0 338 3 right false 72 172 108 204 0 false false false
0 338 4 left false 0 0 0 0 0 false false false
0 343 0 left false 10 68 12 75 -1 false false true
0 343 1 left false 10 68 12 75 -1 false false true
0 343 2 right false 10 68 107 205 -1 true false false
0 343 3 right false 1 1 1 1 0 false false false
0 343 4 left false 17 23 97 175 0 false true false
0 528 1 left false 4 5 5 6 0 false false false
0 528 2 right false 73 173 109 206 0 false false false
0 528 3 right false 4 5 5 6 0 false false false
0 528 4 left false 73 173 109 206 0 false false false
0 528 5 right false 11 15 13 16 0 false false false
0 528 6 left false 71 160 104 189 0 false false false
0 528 7 right false 24 38 31 42 0 false false false
0 528 8 right false 24 38 31 42 0 false false false
0 345 0 left false 0 0 0 0 0 false false false
0 345 1 left false 0 0 0 0 0 false false false
0 345 2 right false 0 0 0 0 0 false false false
0 529 0 left false 23 174 38 207 -1 false false true
0 529 1 left false 23 174 38 207 -1 false false true
0 529 2 right false 20 175 110 208 0 false false false
0 529 3 right false 11 15 13 16 0 false false false
0 529 4 left false 3 25 111 209 0 true false false
0 529 5 right false 74 176 112 210 0 false true true
0 529 6 left false 9 12 11 13 0 false false false
0 352 1 right false 12 18 113 211 0 false true false
0 352 2 left true 12 18 14 19 0 false false false
0 352 3 right true 11 177 35 212 1 false false false
0 352 4 left true 11 177 35 212 1 false false false
0 352 5 right false 1 178 1 213 -2 false false false
0 352 6 left false 45 179 63 214 -1 false false false
0 352 7 right true 11 177 114 215 1 false true false
0 352 8 left true 1 1 1 1 0 false false false
0 352 9 right false 1 1 1 1 0 false false false
0 367 0 right false 12 18 113 211 0 false true false
0 367 1 right false 12 18 113 211 0 false true false
0 367 2 left false 12 18 14 19 0 false false false
0 367 3 left false 11 177 35 212 1 false false false
0 367 4 right false 1 178 1 213 -2 false false false
0 367 5 left false 45 179 63 214 -1 false false false
0 367 6 right false 11 177 114 215 1 false true false
0 367 7 left false 1 1 1 1 0 false false false
0 367 8 right false 1 1 1 1 0 false false false
0 371 1 left false 8 11 10 12 0 false false false
0 371 2 right false 1 153 1 181 -1 false false false
0 371 3 left false 3 25 22 27 0 false false true
0 371 4 right false 4 180 26 216 1 false false false
0 371 5 left false 2 2 3 3 0 false false true
0 371 6 right false 23 174 38 207 -1 false false false
0 371 7 left false 23 174 38 207 -1 false false false
0 371 8 right true 2 2 3 3 0 false false true
0 371 9 left true 26 40 33 44 0 false false false
0 371 10 right false 11 161 105 217 1 true false false
0 371 11 left false 17 23 19 24 0 false false false
0 372 1 left false 14 181 115 218 0 false false false
0 372 2 right false 2 2 3 3 0 false false true
0 372 3 left false 21 33 27 36 0 false false false
0 372 4 right false 4 5 5 6 0 false false true
0 372 5 left true 58 163 116 219 1 false false false
0 372 6 right true 2 2 3 3 0 false false true
0 372 7 left false 0 0 0 0 0 false false false
0 372 8 right false 1 182 21 220 -2 true false false
0 372 9 left false 1 183 7 221 1 false false false
0 372 10 right false 8 76 10 84 -1 false false false
0 372 11 left false 9 12 117 222 0 true false false
0 373 1 left false 35 184 49 223 0 false false false
0 373 2 right false 1 1 21 26 0 true false false
0 373 3 left false 2 2 3 3 0 false false true
0 373 4 left false 1 1 1 1 0 false false false
0 373 5 right false 1 1 1 1 0 false false false
0 373 6 left false 2 2 3 3 0 false false true
0 373 7 right false 1 1 1 1 0 false false false
0 373 8 left false 9 12 11 13 0 false false false
0 374 1 left false 1 153 1 181 -1 false false false
0 374 2 right false 12 18 118 224 0 true false false
0 374 3 left false 8 11 10 12 0 false false false
0 374 4 right false 1 74 1 81 -2 false false false
0 374 5 left false 11 56 35 62 1 false false false
0 374 6 right false 11 185 13 225 0 false false false
0 374 7 right false 10 186 119 226 1 false false false
0 374 8 left false 14 181 115 218 0 false false false
0 374 9 right false 9 12 11 13 0 false false false
0 375 0 right false 1 1 1 1 0 false false false
0 375 1 right false 1 29 7 32 1 false false true
0 375 2 right false 1 29 7 32 1 false false true
0 375 3 right false 15 21 17 22 -1 false false false
0 375 4 left false 12 18 14 19 0 false false false
0 375 5 right false 1 1 21 26 0 true false false
0 375 6 left false 1 1 21 26 0 true false true
0 375 7 left false 8 11 10 12 0 false false false
0 375 8 right false 3 25 22 27 0 false false false
0 375 9 left false 15 21 17 22 -1 false false false
0 375 10 right false 5 6 6 7 0 false false false
0 375 11 right false 1 8 7 9 1 false false false
0 375 12 left false 1 8 7 9 1 false false true
0 375 13 left false 1 8 7 9 1 false false false
0 375 14 right false 1 1 1 1 0 false false false
0 375 15 right false 3 25 22 27 0 false false false
0 375 16 left false 8 11 10 12 0 false false false
0 375 17 right false 15 21 17 22 -1 false false false
0 375 18 right false 19 26 23 28 0 false false false
0 375 19 left false 12 18 14 19 0 false false false
0 375 20 right false 18 24 24 29 -1 true false false
0 375 21 left false 23 36 30 40 1 false false true
0 375 22 left false 17 23 19 24 0 false false false
0 375 23 left false 1 16 7 17 1 false false false
0 375 24 left false 18 24 20 25 -1 false false false
0 375 25 right false 1 1 1 1 0 false false false
0 375 26 left false 1 29 7 32 1 false false false
0 375 27 left false 1 29 7 32 1 false false false
0 375 28 right false 1 1 1 1 0 false false false
0 375 29 right false 5 6 6 7 0 false false false
0 375 30 left false 8 11 10 12 0 false false false
0 375 31 left false 12 18 14 19 0 false false false
0 375 32 right false 1 1 21 26 0 true false false
0 375 33 left false 10 13 12 14 0 false false false
0 375 34 right false 1 1 1 1 0 false false false
0 375 35 left false 15 21 17 22 -1 false false false
0 375 36 left false 12 18 14 19 0 false false false
0 375 37 right false 1 1 1 1 0 false false false
0 375 38 left false 8 11 10 12 0 false false false
0 375 39 right false 1 16 7 17 1 false false false
0 375 40 left false 10 13 12 14 0 false false false
0 375 41 right false 10 13 12 14 0 false false true
0 375 42 right false 10 13 12 14 0 false false true
0 375 43 right false 1 1 1 1 0 false false false
0 375 44 left false 15 21 17 22 -1 false false false
0 375 45 right false 15 21 17 22 -1 false false false
0 375 46 right false 16 22 18 23 -1 false false false
0 375 47 right false 1 1 21 26 0 true false false
0 375 48 left false 1 1 21 26 0 true false true
0 375 49 left false 8 11 10 12 0 false false false
0 375 50 right false 3 25 22 27 0 false false false
0 375 51 right false 15 21 17 22 -1 false false false
0 375 52 left false 12 18 14 19 0 false false false
0 375 53 left false 12 18 14 19 0 false false false
0 375 54 right false 1 1 21 26 0 true false false
0 375 55 left false 1 1 21 26 0 true false true
0 375 56 right false 1 1 1 1 0 false false false
0 375 57 right false 5 6 6 7 0 false false false
0 375 58 right false 19 26 23 28 0 false false false
0 375 59 left false 11 15 13 16 0 false false false
0 375 60 left false 11 15 13 16 0 false false false
0 375 61 left false 4 5 5 6 0 false false false
0 375 62 left false 4 5 5 6 0 false false false
0 375 63 right false 3 32 4 35 1 false false false
0 375 64 right false 3 32 4 35 1 false false false
0 375 65 left false 3 25 22 27 0 false false true
0 375 66 left false 3 25 22 27 0 false false true
0 375 67 left false 11 15 13 16 0 false false false
0 375 68 left false 11 15 13 16 0 false false false
0 375 69 left false 11 15 13 16 0 false false false
0 375 70 right false 4 5 29 38 0 true false false
0 375 71 right false 4 5 29 38 0 true false false
0 375 72 left false 4 5 29 38 0 true false true
0 375 73 left false 4 5 29 38 0 true false true
0 375 74 right false 21 33 27 36 0 false false false
0 375 75 right false 21 33 27 36 0 false false false
0 375 76 left false 17 23 19 24 0 false false false
0 375 77 right false 23 36 30 40 1 false false false
0 375 78 left false 23 36 30 40 1 false false true
0 375 79 right false 15 21 17 22 -1 false false false
0 375 80 left false 12 18 14 19 0 false false false
0 375 81 left false 12 18 14 19 0 false false false
0 375 82 right false 1 1 21 26 0 true false false
0 375 83 left false 1 1 21 26 0 true false true
0 375 84 left false 8 11 10 12 0 false false false
0 375 85 right false 3 25 22 27 0 false false false
0 375 86 left false 11 15 13 16 0 false false false
0 375 87 left false 70 158 102 186 0 false false false
0 375 88 right false 70 158 102 186 0 false false true
0 375 89 right false 11 15 79 143 0 true false false
0 375 90 left false 4 5 5 6 0 false false false
0 375 91 left false 11 15 13 16 0 false false false
0 375 92 right false 4 5 5 6 0 false false false
0 375 93 right false 24 38 60 102 0 true false false
0 375 94 right false 24 38 60 102 0 true false false
0 375 95 left false 11 15 13 16 0 false false false
0 375 96 left false 11 15 13 16 0 false false false
0 375 97 left false 11 15 13 16 0 false false false
0 375 98 left false 11 15 13 16 0 false false false
0 375 99 left false 11 15 13 16 0 false false false
0 375 100 left false 11 15 13 16 0 false false false
0 375 101 right false 4 5 29 38 0 true false false
0 375 102 right false 4 5 29 38 0 true false false
0 375 103 right false 4 5 29 38 0 true false false
0 375 104 left false 4 5 29 38 0 true false true
0 375 105 right false 21 33 27 36 0 false false false
0 375 106 right false 21 33 27 36 0 false false false
0 375 107 left false 23 36 30 40 1 false false true
0 375 108 left false 23 36 30 40 1 false false true
0 375 109 right false 15 21 17 22 -1 false false false
0 375 110 left false 12 18 14 19 0 false false false
0 375 111 left false 12 18 14 19 0 false false false
0 375 112 left false 12 18 14 19 0 false false false
0 375 113 right false 1 1 21 26 0 true false false
0 375 114 left false 1 1 21 26 0 true false true
0 375 115 left false 8 11 10 12 0 false false false
0 375 116 left false 11 15 13 16 0 false false false
0 375 117 left false 70 158 102 186 0 false false false
0 375 118 right false 70 158 102 186 0 false false true
0 375 119 right false 11 15 79 143 0 true false false
0 375 120 left false 4 5 5 6 0 false false false
0 376 0 right false 1 1 1 1 0 false false false
0 376 1 right false 1 29 7 32 1 false false true
0 376 2 right false 1 29 7 32 1 false false true
0 376 3 right false 15 21 17 22 -1 false false false
0 402 9 left false 11 15 13 16 0 false false false
0 376 4 left false 12 18 14 19 0 false false false
0 376 5 right false 1 1 21 26 0 true false false
0 376 6 left false 1 1 21 26 0 true false true
0 376 7 left false 8 11 10 12 0 false false false
0 376 8 right false 3 25 22 27 0 false false false
0 376 9 left false 15 21 17 22 -1 false false false
0 376 10 right false 5 6 6 7 0 false false false
0 376 11 right false 1 8 7 9 1 false false false
0 376 12 left false 1 8 7 9 1 false false true
0 376 13 left false 1 8 7 9 1 false false false
0 376 14 right false 1 1 1 1 0 false false false
0 376 15 right false 3 25 22 27 0 false false false
0 376 16 left false 8 11 10 12 0 false false false
0 376 17 right false 15 21 17 22 -1 false false false
0 376 18 right false 19 26 23 28 0 false false false
0 376 19 left false 12 18 14 19 0 false false false
0 376 20 right false 18 24 24 29 -1 true false false
0 376 21 left false 23 36 30 40 1 false false true
0 376 22 left false 17 23 19 24 0 false false false
0 376 23 left false 1 16 7 17 1 false false false
0 376 24 left false 18 24 20 25 -1 false false false
